RDMD_ID,Region,"Household ID","H5 - Reported incident to authority","I4 - Type of construction materials of the floor","I7 - Presence electricity in the building/house"
7705,13,750301402000300380036," ",2,1
7706,13,750301402000301360136," ",1,1
7707,13,750301402000300950093," ",1,1
7708,13,750301402000300090009," ",2,1
7709,13,750301402000300818001," ",2,1
7710,13,750301402000300670065," ",1,1
7711,13,750301302600100408005," ",1,1
7712,13,750301302600100970098," ",2,1
7713,13,750301302600100088007," ",1,1
7714,13,750301302600100558006," ",1,1
7715,13,750301302600101118001," ",2,1
7716,13,750301302600101118002," ",2,1
7717,13,750301302600100248004,2,1,1
7718,13,750301302600100830086," ",1,1
7719,13,750301302600100698003," ",2,1
7720,13,750301303302101160115," ",1,1
7721,13,750301303302100330033," ",1,1
7722,13,750301303302100388002," ",1,2
7723,13,750301303302100178001," ",1,1
7724,13,750301303302100570057," ",2,1
7725,13,750301303302100978003," ",1,1
7726,13,750301302401102088001," ",5,1
7727,13,750301302401100440044," ",2,1
7728,13,750301302401100190019," ",1,1
7729,13,750301302401101160114," ",1,1
7730,13,750301302401100930092," ",1,1
7731,13,750301302401101628002," ",2,1
7732,13,750301302401100690068," ",1,1
7733,13,750301302401101850185," ",1,1
7734,13,750301302401101390138," ",1,1
7735,13,750301300100002900338," ",1,1
7736,13,750301300100001298004," ",2,1
7737,13,750301300100002210253," ",2,1
7738,13,750301300100001980226," ",2,1
7739,13,750301300100003340403," ",1,1
7740,13,750301300100000830100," ",2,1
7741,13,750301300100001520174," ",1,1
7742,13,750301300100001068007," ",2,1
7743,13,750301300100002678005," ",1,1
7744,13,750301300100001988006," ",2,1
7745,13,750301300100003120372," ",2,1
7746,13,750301300100000358001," ",1,1
7747,13,750301300100002440282," ",2,1
7748,13,750301300100002210252,2,2,1
7749,13,750301300100001290148," ",2,1
7750,13,750301300100000608003," ",2,1
7751,13,750301300100001758002," ",1,1
7752,13,750301300100000090012," ",1,1
7753,13,750301301200000430042," ",1,1
7754,13,750301301200001360130," ",1,1
7755,13,750301301200000080008,2,1,1
7756,13,750301301200000900084," ",1,1
7757,13,750301301200000590054," ",1,1
7758,13,750301301200000250024," ",1,1
7759,13,750301301200000740069," ",1,1
7760,13,750301301200001208001," ",1,1
7761,13,750301301200001200114," ",1,1
7762,13,750301301200001050099," ",2,1
7763,13,750301201901000310055," ",1,1
7764,13,750301201901001090161," ",1,1
7765,13,750301201901000080017," ",2,1
7766,13,750301201901000080018," ",1,1
7767,13,750301201901001470214," ",1,1
7768,13,750301201901000720108," ",1,1
7769,13,750301201901001090162," ",2,1
7770,13,750301201901000910135," ",1,1
7771,13,750301201901000440071," ",1,1
7772,13,750301201901001470213," ",1,1
7773,13,750301201901001280191," ",2,1
7774,13,750301100400002180216," ",2,1
7775,13,750301100400001358005," ",2,1
7776,13,750301100400001970196," ",2,1
7777,13,750301100400000510051," ",1,1
7778,13,750301100400001148002," ",1,1
7779,13,750301100400002808007," ",2,1
7780,13,750301100400002590257," ",2,1
7781,13,750301100400000938001," ",1,1
7782,13,750301100400001550155," ",1,1
7783,13,750301100400002998004," ",2,1
7784,13,750301100400003160314," ",2,1
7785,13,750301100400002388006," ",2,1
7786,13,750301100400000280028," ",2,1
7787,13,750301100400001760175," ",2,1
7788,13,750301100400000040004," ",1,1
7789,13,750301100400000270027," ",1,1
7790,13,750301100400002598003," ",2,1
7791,13,750301100400002990297," ",2,1
7792,13,750301201300002060231," ",1,1
7793,13,750301201300000260028," ",1,1
7794,13,750301201300001800195," ",1,1
7795,13,750301201300001928002," ",2,1
7796,13,750301201300001240130," ",1,1
7797,13,750301201300001660177," ",1,1
7798,13,750301201300001920212," ",2,1
7799,13,750301201300001100112," ",1,1
7800,13,750301201300000960097," ",2,1
7801,13,750301201300000830083," ",1,1
7802,13,750301201300000700070," ",1,1
7803,13,750301201300001520158," ",1,1
7804,13,750301201300000560057," ",2,1
7805,13,750301201300001660178," ",1,1
7806,13,750301201300001380144," ",1,1
7807,13,750301201300000420043," ",1,1
7808,13,750301201300001240129," ",1,1
7809,13,750301201300002200248," ",1,1
7810,13,750301201300001800194," ",1,1
7811,13,750301001600500260031," ",1,1
7812,13,750301001600500480054," ",1,1
7813,13,750301001600501290136," ",1,1
7814,13,750301001600500710078," ",2,1
7815,13,750301001600500900097," ",2,1
7816,13,750301001600501100117," ",2,1
7817,13,750301001600500320037," ",2,1
7818,13,750301001700600470047," ",1,1
7819,13,750301001700600280026," ",1,1
7820,13,750301001700600090008," ",1,1
7821,13,750301001400000960100," ",1,1
7822,13,750301001400000820086," ",1,1
7823,13,750301001400000680072," ",1,1
7824,13,750301001400000240024," ",1,1
7825,13,750301001400000400043," ",1,1
7826,13,750301001400001100114," ",1,1
7827,13,750301001400000080008," ",1,1
7828,13,750301001400000540058," ",1,1
7829,13,750300906402701500088," ",1,1
7830,13,750300906402700950035," ",1,1
7831,13,750300906402702618014," ",1,1
7832,13,750300906402700538004," ",1,1
7833,13,750300906402702050140," ",1,1
7834,13,750300906402702758015," ",1,1
7835,13,750300906402702478013," ",1,1
7836,13,750300906402701780113," ",1,1
7837,13,750300906402701228007," ",1,1
7838,13,750300906402702198011," ",1,1
7839,13,750300906402700068001," ",1,1
7840,13,750300906402700818006," ",1,1
7841,13,750300906402701368008," ",1,1
7842,13,750300906402700228002," ",1,1
7843,13,750300906402700810021," ",1,1
7844,13,750300906402701648009," ",1,1
7845,13,750300906402701360075," ",1,1
7846,13,750300906402702330166," ",1,1
7847,13,750300906402700398003," ",1,1
7848,13,750300906402700678005," ",1,1
7849,13,750300906402701920127," ",1,1
7850,13,750300906402702058010," ",1,1
7851,13,750300906402701220061," ",1,1
7852,13,750300906402702478012," ",1,1
7853,13,750300906402701080047," ",1,1
7854,13,750300907501600858003,1,1,1
7855,13,750300907501601978016," ",1,1
7856,13,750300907501601540165," ",1,1
7857,13,750300907501600710071," ",1,1
7858,13,750300907501600438002," ",1,1
7859,13,750300907501600430043," ",1,1
7860,13,750300907501602968012," ",1,1
7861,13,750300907501601408007," ",1,1
7862,13,750300907501600120012,1,1,1
7863,13,750300907501603670381," ",1,1
7864,13,750300907501602688011," ",1,1
7865,13,750300907501601400149," ",1,1
7866,13,750300907501601128004," ",1,1
7867,13,750300907501601698009," ",1,1
7868,13,750300907501603538015," ",1,1
7869,13,750300907501600980106," ",1,1
7870,13,750300907501602390251," ",1,1
7871,13,750300907501603398014," ",1,1
7872,13,750300907501602258010," ",1,1
7873,13,750300907501602110223," ",1,1
7874,13,750300907501603100322," ",1,2
7875,13,750300907501600298001," ",1,2
7876,13,750300907501603240336," ",1,1
7877,13,750300907501601268006," ",1,1
7878,13,750300907501602530265," ",1,1
7879,13,750300907501602820293," ",1,1
7880,13,750300907501603398013," ",1,1
7881,13,750300907501600298009," ",1,1
7882,13,750300907501601128005," ",1,1
7883,13,750300907501601838009," ",1,1
7884,13,750300907501600570057,1,2,1
7885,13,750300904000001618004," ",1,1
7886,13,750300904000001890181," ",1,1
7887,13,750300904000000048001," ",1,1
7888,13,750300904000001470141," ",1,1
7889,13,750300904000000368008," ",1,1
7890,13,750300904000000500050,1,2,1
7891,13,750300904000000200020," ",1,1
7892,13,750300904000000508003," ",1,1
7893,13,750300904000000928007," ",1,1
7894,13,750300904000000780077," ",1,1
7895,13,750300904000001330129," ",1,2
7896,13,750300904000000640063," ",1,1
7897,13,750300904000000198005," ",1,1
7898,13,750300904000001050102," ",1,1
7899,13,750300904000000508002," ",2,1
7900,13,750300904000001758006," ",1,1
7901,13,750300905700700560056," ",1,1
7902,13,750300905700700710072," ",1,1
7903,13,750300905700700400039," ",1,1
7904,13,750300905700700180017," ",1,1
7905,13,750300903200000900078," ",1,1
7906,13,750300903200000430037," ",1,2
7907,13,750300903200001360122," ",1,1
7908,13,750300903200000180015," ",1,1
7909,13,750300903200000680058,2,1,1
7910,13,750300903200001130100," ",1,1
7911,13,750300903200001590145," ",1,1
7912,13,750300903200001820168," ",1,1
7913,13,750300903300001908001,1,1,1
7914,13,750300903300000258005," ",1,1
7915,13,750300903300002368004," ",1,1
7916,13,750300903300000980093,2,1,1
7917,13,750300903300001210114," ",1,1
7918,13,750300903300000720067," ",1,1
7919,13,750300903300001678002," ",1,1
7920,13,750300903300001678003," ",1,1
7921,13,750300903300000750070," ",1,1
7922,13,750300903300001670160,1,1,1
7923,13,750300903300002130205,1,1,1
7924,13,750300903300000230021," ",1,1
7925,13,750300903300001440137," ",1,1
7926,13,750300902700002858013," ",1,1
7927,13,750300902700000558005," ",1,1
7928,13,750300902700000558003," ",1,1
7929,13,750300902700002160215," ",1,1
7930,13,750300902700003540353," ",1,1
7931,13,750300902700000788006," ",1,1
7932,13,750300902700003310330," ",1,1
7933,13,750300902700000018001," ",1,1
7934,13,750300902700001938010," ",1,1
7935,13,750300902700002620261," ",1,1
7936,13,750300902700003058014," ",1,1
7937,13,750300902700000558004," ",1,1
7938,13,750300902700002858012," ",1,1
7939,13,750300902700000308002," ",1,1
7940,13,750300902700001010101," ",1,1
7941,13,750300902700001248007," ",1,1
7942,13,750300902700001470146," ",1,1
7943,13,750300902700002398011," ",1,1
7944,13,750300902700001240124," ",1,1
7945,13,750300902700001248008," ",1,1
7946,13,750300902700001708009," ",1,1
7947,13,750300901300000770064," ",1,1
7948,13,750300901300002018016," ",1,1
7949,13,750300901300000980085," ",1,1
7950,13,750300901300001808006," ",1,1
7951,13,750300901300001380131," ",1,1
7952,13,750300901300003468013," ",1,1
7953,13,750300901300003050310," ",1,1
7954,13,750300901300000228008," ",1,1
7955,13,750300901300002848011," ",1,1
7956,13,750300901300003648014," ",1,1
7957,13,750300901300000328002," ",1,1
7958,13,750300901300003268012," ",1,1
7959,13,750300901300002228007," ",2,1
7960,13,750300901300001170107," ",1,1
7961,13,750300901300002220229," ",1,1
7962,13,750300901300001608005," ",1,1
7963,13,750300901300002438008," ",1,1
7964,13,750300901300000108001," ",1,1
7965,13,750300901300000208003," ",2,1
7966,13,750300901300003818015," ",1,1
7967,13,750300901300002638010," ",1,1
7968,13,750300901500001588009," ",1,2
7969,13,750300901500001970193," ",2,1
7970,13,750300901500000408002," ",1,1
7971,13,750300901500002370233," ",1,1
7972,13,750300901500002520248," ",1,1
7973,13,750300901500001770174," ",1,1
7974,13,750300901500001978005," ",1,1
7975,13,750300901500001388010," ",1,1
7976,13,750300901500000998007," ",1,1
7977,13,750300901500001380135," ",1,1
7978,13,750300901500001978004," ",1,1
7979,13,750300901500000408003," ",2,1
7980,13,750300901500001580155," ",1,1
7981,13,750300901500000180016," ",1,1
7982,13,750300901500002168001,2,1,1
7983,13,750300901500001198006," ",2,1
7984,13,750300901500001190116," ",1,1
7985,13,750300901500000800077," ",1,1
7986,13,750300901500001588008,1,1,1
7987,13,750300901500000600057," ",2,1
7988,13,750300500800001100134,2,1,1
7989,13,750300500800000548005," ",1,1
7990,13,750300500800000730089," ",1,1
7991,13,750300500800001640192," ",1,1
7992,13,750300500800001278003," ",1,1
7993,13,750300500800002020229," ",1,1
7994,13,750300500800000348004," ",1,1
7995,13,750300500800000918002," ",1,1
7996,13,750300500800001838001," ",1,1
7997,13,750300500800001450175," ",1,1
7998,13,750300500800000118006," ",2,1
7999,13,750300800100000450077," ",1,1
8000,13,750300800100001130172," ",1,1
8001,13,750300800100001820245," ",1,1
8002,13,750300800100001680231," ",1,1
8003,13,750300800100000850144,2,1,1
8004,13,750300800100000580105," ",1,1
8005,13,750300800100000200025," ",1,1
8006,13,750300800100001270188," ",1,1
8007,13,750300800100000350052," ",1,1
8008,13,750300800100000588001," ",1,1
8009,13,750300800100000040005," ",2,1
8010,13,750300800100001410203," ",1,1
8011,13,750300800100000990159,1,1,1
8012,13,750300800100001550218," ",1,1
8013,13,750300500200000268001," ",1,1
8014,13,750300500200000260027,2,1,1
8015,13,750300500200000268002,2,1,1
8016,13,750300500200000128003,2,1,1
8017,13,750300500200000400042," ",1,1
8018,13,750300400500201100111," ",1,1
8019,13,750300400500201808001," ",1,1
8020,13,750300400500201660174," ",1,1
8021,13,750300400500200080008," ",1,1
8022,13,750300400500201808002," ",1,1
8023,13,750300400500200688003," ",1,1
8024,13,750300400500200250025," ",1,1
8025,13,750300400500201800188," ",1,1
8026,13,750300400500201248005," ",1,1
8027,13,750300400500201520156," ",1,1
8028,13,750300400500200820082," ",1,1
8029,13,750300400500201240126," ",1,1
8030,13,750300400500200410041," ",1,1
8031,13,750300400500200968006," ",1,1
8032,13,750300400500200960097," ",1,1
8033,13,750300400500201380140," ",1,1
8034,13,750300400500200558007," ",1,1
8035,13,750300400500200828004," ",1,1
8036,13,750300500100001618006," ",1,1
8037,13,750300500100001898015," ",1,1
8038,13,750300500100000340034," ",1,1
8039,13,750300500100000780084,2,1,1
8040,13,750300500100001478011,1,2,1
8041,13,750300500100001478012," ",2,1
8042,13,750300500100000028003," ",1,1
8043,13,750300500100000028001," ",1,1
8044,13,750300500100000640067," ",1,1
8045,13,750300500100000188007," ",1,1
8046,13,750300500100000910097," ",1,1
8047,13,750300500100000228014," ",1,1
8048,13,750300500100001328005," ",1,1
8049,13,750300500100000508013," ",1,1
8050,13,750300500100001058009," ",1,1
8051,13,750300500100001058004," ",1,1
8052,13,750300500100000648008," ",1,1
8053,13,750300500100000028002," ",1,1
8054,13,750300500100001198010," ",1,1
8055,13,750300300100000188004," ",1,1
8056,13,750300300100000180015," ",1,1
8057,13,750300300100002520291," ",1,1
8058,13,750300300100001758001," ",1,1
8059,13,750300300100002340272," ",1,1
8060,13,750300300100001950236," ",1,1
8061,13,750300300100001380164," ",1,1
8062,13,750300300100000808006," ",1,1
8063,13,750300300100001180132," ",1,1
8064,13,750300300100002520292," ",1,1
8065,13,750300300100002348007," ",1,1
8066,13,750300300100001000105," ",1,1
8067,13,750300300100002528008," ",1,1
8068,13,750300300100002140254," ",1,1
8069,13,750300300100001560193," ",1,1
8070,13,750300300100001750217," ",1,1
8071,13,750300300100000188003," ",1,1
8072,13,750300300100000400038," ",1,1
8073,13,750300300100002148002," ",1,1
8074,13,750300300100001180131," ",1,1
8075,13,750300300100000610059," ",1,1
8076,13,750300300100000808005," ",1,1
8077,13,750300100400001490118," ",1,1
8078,13,750300100400001950161," ",1,1
8079,13,750300100400001270098," ",1,1
8080,13,750300100400000249999," ",1,1
8081,13,750300100400001040077," ",1,1
8082,13,750300100400002410207," ",1,1
8083,13,750300100400000810056," ",1,1
8084,13,750300100400000579999," ",1,1
8085,13,750300100400001720137," ",1,1
8086,13,750300100400002640229," ",1,1
8087,13,750300100400000490035," ",1,1
8088,13,750300100400002180184," ",2,1
8089,13,750300100800200430045," ",1,1
8090,13,750300100800200570060,2,1,1
8091,13,750300100800201780185," ",1,1
8092,13,750300100800201640171,2,1,1
8093,13,750300100800200710073," ",1,1
8094,13,750300100800201080114," ",1,1
8095,13,750300100800201360142," ",1,1
8096,13,750300100800200570059," ",1,1
8097,13,750300100800200950101," ",1,1
8098,13,750300100800201500156,2,1,1
8099,13,750300100800201920198," ",2,1
8100,13,750300100800200280028," ",1,1
8101,13,750300100800200120012," ",1,1
8102,13,750300100800200810087," ",1,1
8103,13,750300100800200290029," ",1,1
8104,13,750202004402300518001," ",1,1
8105,13,750202004402300010001," ",1,1
8106,13,750202004402300518003," ",1,1
8107,13,750202004402300518002," ",1,1
8108,13,750202004402300250024," ",1,1
8109,13,750202101500002808005," ",1,1
8110,13,750202101500001920192," ",5,1
8111,13,750202101500002368003," ",2,1
8112,13,750202101500002808004," ",1,1
8113,13,750202101500003468006," ",1,1
8114,13,750202101500001488002," ",1,1
8115,13,750202101500000140014," ",1,1
8116,13,750202101500003240324," ",6,1
8117,13,750202101500002580258," ",2,1
8118,13,750202101500000148007," ",3,1
8119,13,750202101500002140214," ",1,1
8120,13,750202101500001260126," ",2,1
8121,13,750202101500002800280," ",1,1
8122,13,750202101500001048001," ",1,1
8123,13,750202101500000820082," ",1,1
8124,13,750202101500000130013," ",1,1
8125,13,750202101500000370037," ",1,1
8126,13,750202101500001040104," ",1,1
8127,13,750202101500002360236," ",2,1
8128,13,750202003201101008002," ",2,1
8129,13,750202003201100580056," ",1,1
8130,13,750202003201101288004," ",2,2
8131,13,750202003201100120014," ",1,1
8132,13,750202003201100298001," ",1,2
8133,13,750202003201101148005," ",1,2
8134,13,750202003201100728003," ",5,2
8135,13,750202003201101000099," ",2,2
8136,13,750202003201100868006," ",1,2
8137,13,750202003201100430042," ",1,2
8138," 7",610603800000000248001," ",1,1
8139," 7",610603800000001150105," ",2,2
8140," 7",610603800000000150014," ",1,1
8141," 7",610603800000001460131," ",1,1
8142," 7",610603800000001250112," ",1,1
8143," 7",610603800000000950088," ",1,1
8144," 7",610603800000000340029," ",2,1
8145," 7",610603800000000640058," ",1,1
8146," 7",610603800000001600144," ",4,1
8147," 7",610603800000001350121," ",1,2
8148," 7",610603800000000540048," ",1,1
8149," 7",610603800000000850078," ",1,1
8150," 7",610603800000000128002," ",1,1
8151," 7",610603800000001400126," ",1,1
8152," 7",610603800000000750069," ",2,1
8153,13,750202000100003610341," ",1,1
8154,13,750202000100002770264," ",2,2
8155,13,750202000100001230116," ",3,2
8156,13,750202000100001378011," ",2,1
