RDMD_ID,Region,"Household ID","J1 - Family's main source of water supply","WS1 - Family's main source of drinking water","WS2 - Family's main source of water used for other purposes"
34443,16,670600700000000360035,04,72,21
34444,16,670600700000000950092,04,72,21
34445,16,670600700000000660064,04,31,"  "
34446,16,670600700000000800077,04,72,21
34447,16,670600700000001380132,04,21,"  "
34448,16,670600700000000060006,04,72,21
34449,16,670600700000001520143,04,72,21
34450,16,670600700000000210021,05,72,32
34451,16,670600700000001230118,04,72,21
34452,16,670601200300101280119,03,72,14
34453,16,670601200300101128002,02,72,12
34454,16,670601200300100050005,04,72,12
34455,16,670601200300100800071,04,72,21
34456,16,670601200300100968001,03,72,14
34457,16,670601200300100640055,04,72,21
34458,16,670601200300100480039,03,72,14
34459,16,670601200300100310024,04,72,21
34460,16,670700500000000040003,03,14,"  "
34461,16,670700500000000210020,04,72,12
34462,16,670700500000000028002,03,72,14
34463,16,670700500000000650059,02,72,12
34464,16,670700500000001228001,02,72,12
34465,16,670700500000000500047,01,72,14
34466,16,670700500000001080098,02,72,12
34467,16,670700900000000250024,01,72,11
34468,16,670700900000000530047,02,12,"  "
34469,16,670700900000000390035,01,11,"  "
34470,16,670700900000000790069,01,11,"  "
34471,16,670700900000000100010,01,11,"  "
34472,16,670701900000000068003,01,11,"  "
34473,16,670701900000000740068,05,72,32
34474,16,670701900000000370033,01,11,"  "
34475,16,670701900000000580054,01,72,11
34476,16,670701900000000900083,01,11,"  "
34477,16,670701900000000260024,01,11,"  "
34478,16,670701900000001068004,01,72,11
34479,16,670701900000000420038,01,72,11
34480,16,670702000000000148003,01,72,11
34481,16,670702000000000460035,01,72,11
34482,16,670702000000000308004,01,72,11
34483,16,670702000000000620048,04,72,31
34484,16,670702200000000340031,01,72,11
34485,16,670702200000000180018,01,72,11
34486,16,670702300000000370036,01,72,11
34487,16,670702300000000050005,01,72,11
34488,16,670702300000000210021,01,72,11
34489,16,670800600000001040101,03,72,14
34490,16,670800600000000170015,03,14,"  "
34491,16,670800600000000530050,02,72,12
34492,16,670800600000000160014,01,11,"  "
34493,16,670800600000000700066,01,72,11
34494,16,670800600000000870086,02,12,"  "
34495,16,670800600000001220119,03,72,14
34496,16,670800900300100940105,10,72,13
34497,16,670800900300101130125,01,72,11
34498,16,670800900300102270261,01,11,"  "
34499,16,670800900300102840325,01,11,"  "
34500,16,670800900300100750084,10,72,51
34501,16,670800900300100560064,03,72,12
34502,16,670800900300101890215,10,72,13
34503,16,670800900300102650305,01,72,11
34504,16,670800900300101320144,01,72,11
34505,16,670800900300101510164,01,72,11
34506,16,670800900300101510165,01,72,11
34507,16,670800900300102080238,01,72,11
34508,16,670800900300100408001,10,72,51
34509,16,670800900300102468002,01,72,11
34510,16,670802100000000400039,03,72,13
34511,16,670802100000000210021,03,14,"  "
34512,16,670802100000000560055,03,12,"  "
34513,16,670802100000000240024,01,12,"  "
34514,16,670802100000000040004,02,11,"  "
34515,16,670802100000000070007,09,72,51
34516,16,670802100000001030101,01,11,"  "
34517,16,671100100000003828003,01,72,11
34518,16,671100100000004110410,06,72,41
34519,16,671100100000002808002,05,72,32
34520,16,671100100000002950292,01,72,11
34521,16,671100100000003090306,05,72,31
34522,16,671100100000002360234,04,72,21
34523,16,671100100000001770175,01,72,11
34524,16,671100100000003670361,01,72,11
34525,16,671100100000002500248,05,72,32
34526,16,671100100000000300031,01,72,11
34527,16,671100100000002650265,04,72,21
34528,16,671100100000001040103,04,72,21
34529,16,671100100000000140014,01,72,21
34530,16,671100100000003960395,06,72,41
34531,16,671100100000000450046,01,72,11
34532,16,671100100000001480146,01,72,11
34533,16,671100100000000740075,04,72,21
34534,16,671100100000003240320,01,72,11
34535,16,671100100000000600060,01,72,11
34536,16,671100100000002060204,01,72,11
34537,16,671100100000001338001,02,72,12
34538,16,671100100000000890090,04,21,"  "
34539,16,671100100000001190118,01,72,11
34540,16,671100100000001910189,01,72,11
34541,16,671100100000002210219,04,72,21
34542,16,671100100000000168004,01,72,11
34543,16,671100500100001160110,01,72,11
34544,16,671100500100000720071,01,72,11
34545,16,671100500100000090009,01,72,11
34546,16,671100500100000040004,01,72,11
34547,16,671100500100000270028,01,72,11
34548,16,671100500100002040193,01,72,11
34549,16,671100500100001890179,01,72,11
34550,16,671100500100000250026,04,72,21
34551,16,671100500100000870084,04,72,21
34552,16,671100500100001758001,01,72,11
34553,16,671100500100000580058,04,21,"  "
34554,16,671100500100001450140,01,72,11
34555,16,671100500100001300124,01,72,11
34556,16,671100500100000430044,01,72,11
34557,16,671500800000001400128,01,72,11
34558,16,671500800000002530232,01,72,11
34559,16,671500800000001960178,01,11,"  "
34560,16,671500800000000640058,03,72,14
34561,16,671500800000002910264,01,11,"  "
34562,16,671500800000002150195,01,11,"  "
34563,16,671500800000002720248,01,72,11
34564,16,671500800000000838002,01,11,"  "
34565,16,671500800000000448001,01,11,"  "
34566,16,671500800000000030002,01,11,"  "
34567,16,671700700100000468002,01,11,"  "
34568,16,671700700100002950272,01,11,"  "
34569,16,671700700100001700153,01,11,"  "
34570,16,671700700100001880172,01,72,11
34571,16,671700700100002410222,01,72,11
34572,16,671700700100004180378,01,11,"  "
34573,16,671700700100002590238,01,11,"  "
34574,16,671700700100003130289,01,11,"  "
34575,16,671700700100001510137,01,72,11
34576,16,671700700100002770255,01,11,"  "
34577,16,671700700100000088001,01,11,"  "
34578,16,671700700100000210018,01,11,"  "
34579,16,671700700100003650334,01,11,"  "
34580,16,671700700100000980088,01,11,"  "
34581,16,671700700100002240205,01,72,11
34582,16,671700700100001160105,01,11,"  "
34583,16,671700700100000800074,01,72,11
34584,16,671700700100003470316,01,72,11
34585,16,671700700100003290303,01,72,11
34586,16,671701000000001398001,01,72,11
34587,16,671701000000001570148,04,72,41
34588,16,671701000000000350035,01,72,11
34589,16,671701000000001050098,04,41,"  "
34590,16,671701000000000460045,01,72,11
34591,16,671701000000000170017,06,41,"  "
34592,16,671701000000000090009,06,72,41
34593,16,671701000000001740165,04,41,"  "
34594,16,671701000000000880082,03,72,12
34595,16,671701000000000280028,03,72,12
34596,16,671800600000000880088,01,41,"  "
34597,16,671800600000000730073,01,11,"  "
34598,16,671800600000000280028,01,72,11
34599,16,671800600000001170115,01,72,11
34600,16,671800600000000440044,01,11,"  "
34601,16,671800600000001470145,01,72,11
34602,16,671800600000001750172,01,72,11
34603,16,671800600000000110011,01,72,11
34604,16,671800600000001030103,01,72,11
34605,16,671800600000000120012,10,72,13
34606,16,671800600000001620159,01,72,11
34607,16,671800600000000580058,01,72,11
34608,16,672000600000000160017,01,72,11
34609,16,672000600000000508002,01,11,"  "
34610,16,672000600000000510052,01,72,11
34611,16,672000600000000688001,01,72,11
34612,16,672000600000000140015,02,72,12
34613,16,672001300000000360035,10,72,11
34614,16,672001300000000530052,01,72,11
34615,16,672001300000000710071,01,72,11
34616,16,672001300000001050104,02,13,"  "
34617,16,672001300000000190019,01,51,"  "
34618,16,672001300000000880088,01,72,11
34619,16,672001300000000020002,01,51,"  "
34620,16,672001300000001220120,01,51,"  "
34621,16,672200300000000450040,03,14,"  "
34622,16,672200300000000940085,01,11,"  "
34623,16,672200300000000220020,01,11,"  "
34624,16,672200300000000050005,01,11,"  "
34625,16,672200300000000110010,01,11,"  "
34626,16,672200700000000630059,01,11,"  "
34627,16,672200700000000150014,01,11,"  "
34628,16,672200700000001430136,01,11,"  "
34629,16,672200700000000470045,01,11,"  "
34630,16,672200700000001910180,01,72,11
34631,16,672200700000002380222,01,11,"  "
34632,16,672200700000001598002,01,11,"  "
34633,16,672200700000000950089,01,11,"  "
34634,16,672200700000001110105,01,11,"  "
34635,16,672200700000002540235,01,11,"  "
34636,16,672200700000001750166,01,11,"  "
34637,16,672200700000002220206,01,11,"  "
34638,16,672200700000000798001,01,11,"  "
34639,16,672200700000002060191,02,12,"  "
34640,16,672400200000001050102,03,14,"  "
34641,16,672400200000000320031,03,14,"  "
34642,16,672400200000000500049,03,14,"  "
34643,16,672400200000000140013,03,14,"  "
34644,16,672400200000000360035,03,14,"  "
34645,16,672400200000001390130,03,14,"  "
34646,16,672400200000000160015,03,14,"  "
34647,16,672400200000000530052,03,14,"  "
34648,16,672400200000000870085,03,14,"  "
34649,16,672400200000000870084,03,12,"  "
34650,16,672400700000000210020,07,42,"  "
34651,16,672400700000000720066,04,42,"  "
34652,16,672400700000000550051,06,72,51
34653,16,672400700000000030003,07,72,42
34654,16,672402600300000530053,01,72,11
34655,16,672402600300000108002,01,72,11
34656,16,672402600300001740173,01,11,"  "
34657,16,672402600300000328001,01,72,11
34658,16,672402600300001340134,01,11,"  "
34659,16,672402600300001140114,02,12,"  "
34660,16,672402600300000940093,01,72,11
34661,16,672402600300001540154,01,11,"  "
34662,16,672402600300000730072,10,72,13
34663,16,672402600300000118003,01,72,11
34664,16,672404100700300510045,01,72,21
34665,16,672404100700300958001,02,72,12
34666,16,672404100700300200017,01,72,11
34667,16,672404100700300120011,01,72,11
34668,16,672404100700300350031,01,72,11
34669,16,672404100700301100093,01,72,11
34670,16,672404101200400418001,01,72,11
34671,16,672404101200400700069,01,72,11
34672,16,672404101200400270029,01,72,11
34673,16,672404101200401290135,01,11,"  "
34674,16,672404101200401710182,01,72,11
34675,16,672404101200401290136,01,11,"  "
34676,16,672404101200401140120,01,72,11
34677,16,672404101200400858002,01,72,11
34678,16,672404101200400990098,04,72,42
34679,16,672404101200401428003,01,72,11
34680,16,672404101200401140119,01,72,11
34681,16,672404101200400120014,01,72,11
34682,16,021001100200003770401,03,14,"  "
34683,16,021001100200001040103,01,72,11
34684,16,021001100200001250125,01,72,11
34685,16,021001100200002938004,02,72,12
34686,16,021001100200002300235,01,72,11
34687,16,021001100200002510259,03,72,14
34688,16,021001100200000170018,02,72,12
34689,16,021001100200004190451,01,72,11
34690,16,021001100200003350355,03,72,14
34691,16,021001100200002098001,01,72,11
34692,16,021001100200000388002,01,72,11
34693,16,021001100200001460147,01,72,11
34694,16,021001100200000830082,01,72,11
34695,16,021001100200003140330,03,72,14
34696,16,021001100200001670169,01,72,11
34697,16,021001100200000400040,02,72,12
34698,16,021001100200001880189,01,72,11
34699,16,021001100200000168003,03,72,14
34700,16,021101200000001000094,08,32,"  "
34701,16,021101200000000080008,04,14,"  "
34702,16,021101200000002058001,04,21,"  "
34703,16,021101200000001900168,04,21,"  "
34704,16,021101200000000090009,04,21,"  "
34705,16,021101200000001150104,04,21,"  "
34706,16,021101200000002200194,04,21,"  "
34707,16,021101200000002500222,04,21,"  "
34708,16,021101200000002350209,04,21,"  "
34709,16,021101200000001750155,07,21,"  "
34710,16,021101200000000410041,04,21,"  "
34711,16,021101200000001300118,04,21,"  "
34712,16,021101200000001600142,04,21,"  "
34713,16,021101200000000710066,04,21,"  "
34714,16,021101200000000240024,04,21,"  "
34715,16,021101200000000850079,04,21,"  "
34716,16,021101200000001450128,04,72,21
34717,16,021200400000001978002,03,14,"  "
34718,16,021200400000000280028,03,72,14
34719,16,021200400000000180018,06,72,41
34720,16,021200400000003180299,04,72,41
34721,16,021200400000002170210,03,72,14
34722,16,021200400000000490049,05,41,"  "
34723,16,021200400000001198001,03,41,"  "
34724,16,021200400000001580154,03,41,"  "
34725,16,021200400000003580338,03,41,"  "
34726,16,021200400000000580057,10,72,61
34727,16,021200400000003380318,06,41,"  "
34728,16,021200400000003780358,03,72,14
34729,16,021200400000002980281,03,41,"  "
34730,16,021200400000001380134,03,41,"  "
34731,16,021200400000000990096,03,41,"  "
34732,16,021200400000000390039,05,41,"  "
34733,16,021200400000002570246,03,72,14
34734,16,021200400000002770263,03,72,14
34735,16,021200400000000780077,03,41,"  "
34736,16,021200600100000360035,01,11,"  "
34737,16,021200600100000710069,02,12,"  "
34738,16,021200600100001190113,01,91,11
34739,16,021200600100000028001,01,91,11
34740,16,021200600100000210020,01,12,"  "
34741,16,021200600100001510143,02,12,"  "
34742,16,021200600100000190019,01,12,"  "
34743,16,021200600100000040004,01,11,"  "
34744,16,021200600100001030099,01,91,11
34745,16,021200600100001670159,03,12,"  "
34746,16,021200600100000550054,02,12,"  "
34747,16,021200600100000380037,01,11,"  "
34748,16,030100300100001390217,01,72,11
34749,16,030100300100002150292,01,72,11
34750,16,030100300100001240203,01,72,11
34751,16,030100300100000268001,04,21,"  "
34752,16,030100300100000580053,01,11,"  "
34753,16,030100300100001190106,01,72,11
34754,16,030100300100001090189,01,72,11
34755,16,030100300100000890080,01,11,"  "
34756,16,030100300100001550233,01,72,11
34757,16,030100300100001040093,01,72,11
34758,16,030100300100001490136,01,72,11
34759,16,030100300100001790165,01,72,11
34760,16,030100300100002000276,01,72,11
34761,16,030100300100001340121,01,72,11
34762,16,030100300100001700248,01,31,"  "
34763,16,030100300100000410041,05,72,31
34764,16,030101000300200320030,01,11,"  "
34765,16,030101000300200140012,04,72,21
34766,16,030101000300200860080,01,72,11
34767,16,030101000300201040096,01,72,11
34768,16,030101000300200460042,04,72,21
34769,16,030101000300201400128,01,72,11
34770,16,030101000300201580146,01,72,11
34771,16,030101000300200500046,04,11,"  "
34772,16,030101000300201760162,01,72,11
34773,16,030101000300200280026,04,21,"  "
34774,16,030101000300200680063,04,72,21
34775,16,030101000300200108001,04,21,"  "
34776,16,030101300200000660060,01,72,11
34777,16,030101300200000348001,04,72,11
34778,16,030101300200000810075,01,72,11
34779,16,030101300200000068002,01,72,11
34780,16,030101300200000510045,01,72,11
34781,16,030101300200000190016,01,72,11
34782,16,030101300200001110103,03,14,"  "
34783,16,030101300200000360031,01,72,11
34784,16,030104000200000408002,06,41,"  "
34785,16,030104000200000070007,07,42,"  "
34786,16,030104000200000670058,07,42,"  "
34787,16,030104000200001070097,06,72,41
34788,16,030104000200001670153,07,42,"  "
34789,16,030104000200000270025,06,41,"  "
34790,16,030104000200001470136,06,41,"  "
34791,16,030104000200000878001,06,41,"  "
34792,16,030104000200000200020,06,41,"  "
34793,16,030104200000000890083,06,41,"  "
34794,16,030104200000000590053,06,41,"  "
34795,16,030104200000000740068,06,41,"  "
34796,16,030104200000001340128,06,41,"  "
34797,16,030104200000001040098,06,41,"  "
34798,16,030104200000000440039,07,42,"  "
34799,16,030104200000001498001,02,41,"  "
34800,16,030104200000000148002,06,41,"  "
34801,16,030104200000001190113,06,41,"  "
34802,16,030201000200001530146,01,11,"  "
34803,16,030201000200000530047,02,12,"  "
34804,16,030201000200001130106,02,12,"  "
34805,16,030201000200000280024,03,72,14
34806,16,030201000200000338001,01,72,11
34807,16,030201000200001730166,03,14,"  "
34808,16,030201000200002330226,02,72,12
34809,16,030201000200001930186,02,12,"  "
34810,16,030201000200000080008,01,72,11
34811,16,030201000200001330126,03,14,"  "
34812,16,030201000200000480043,02,72,12
34813,16,030201000200002130206,01,72,11
34814,16,030201000200000730068,01,72,11
34815,16,030302300000003380358,04,21,"  "
34816,16,030302300000003800401,04,21,"  "
34817,16,030302300000001710170,04,21,"  "
34818,16,030302300000000660066,04,21,"  "
34819,16,030302300000000310031,04,21,"  "
34820,16,030302300000001290128,04,31,"  "
34821,16,030302300000002340235,04,31,"  "
34822,16,030302300000001500151,04,31,"  "
34823,16,030302300000004010422,04,21,"  "
34824,16,030302300000002550259,04,21,"  "
34825,16,030302300000000450045,04,21,"  "
34826,16,030302300000001920193,04,21,"  "
34827,16,030302300000000100010,04,21,"  "
34828,16,030302300000002340236,04,21,"  "
34829,16,030302300000002760282,04,21,"  "
34830,16,030302300000000030003,04,21,"  "
34831,16,030302300000003590379,04,21,"  "
34832,16,030302300000001088001,03,21,"  "
34833,16,030501500100001970197,04,21,"  "
34834,16,030501500100000500050,04,21,"  "
34835,16,030501500100002810281,04,21,"  "
34836,16,030501500100002180218,04,72,72
34837,16,030501500100000920092,06,41,"  "
34838,16,030501500100003238002,02,12,"  "
34839,16,030501500100003020302,04,21,"  "
34840,16,030501500100002600260,04,21,"  "
34841,16,030501500100001340134,04,21,"  "
34842,16,030501500100001760176,04,21,"  "
34843,16,030501500100000710071,04,21,"  "
34844,16,030501500100002390239,04,32,"  "
34845,16,030501500100001550155,04,21,"  "
34846,16,030501500100000298001,04,21,"  "
34847,16,030501500100000080008,06,32,"  "
34848,16,030501500100001130113,04,21,"  "
